0.000000e+00, 0.000000e+00, 2.593539e+02, 3.150000e+02, 1.171709e-09, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.080000e+04, 2.531250e+02, 3.150000e+02, 1.946509e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 2.160000e+04, 2.525651e+02, 3.150000e+02, -8.367694e-10, 0.000000e+00, 5.000000e-03
0.000000e+00, 3.240000e+04, 2.612956e+02, 3.150000e+02, -1.055548e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 4.320000e+04, 2.632161e+02, 3.150000e+02, -3.668783e-09, 0.000000e+00, 5.000000e-03
0.000000e+00, 5.400000e+04, 2.635140e+02, 3.150000e+02, -8.150546e-09, 0.000000e+00, 5.000000e-03
0.000000e+00, 6.480000e+04, 2.597835e+02, 3.150000e+02, 9.739769e-09, 0.000000e+00, 5.000000e-03
0.000000e+00, 7.560000e+04, 2.543490e+02, 3.150000e+02, 2.109973e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 8.640000e+04, 2.487793e+02, 3.150000e+02, 2.065937e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 9.720000e+04, 2.476953e+02, 3.150000e+02, 1.965335e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.080000e+05, 2.505273e+02, 3.150000e+02, -4.934571e-10, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.188000e+05, 2.590169e+02, 3.150000e+02, 1.154494e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.296000e+05, 2.662500e+02, 3.150000e+02, 2.296494e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.404000e+05, 2.676660e+02, 3.150000e+02, -1.136877e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.512000e+05, 2.672493e+02, 3.150000e+02, 9.286190e-09, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.620000e+05, 2.568685e+02, 3.150000e+02, 1.845614e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.728000e+05, 2.532454e+02, 3.150000e+02, 3.693985e-08, 0.000000e+00, 5.000000e-03
0.000000e+00, 1.836000e+05, 2.525130e+02, 3.150000e+02, 5.674150e-11, 0.000000e+00, 5.000000e-03
