0.000000e+00, 0.000000e+00, 2.499346e+02, 3.150000e+02, 3.524798e-09, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.080000e+04, 2.405111e+02, 3.150000e+02, 1.830888e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 2.160000e+04, 2.397201e+02, 3.150000e+02, 5.111423e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 3.240000e+04, 2.413118e+02, 3.150000e+02, 1.216211e-08, 0.000000e+00, 5.000000e-04
0.000000e+00, 4.320000e+04, 2.490755e+02, 3.150000e+02, -8.607827e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 5.400000e+04, 2.542936e+02, 3.150000e+02, -9.616629e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 6.480000e+04, 2.512988e+02, 3.150000e+02, 6.999830e-11, 0.000000e+00, 5.000000e-04
0.000000e+00, 7.560000e+04, 2.511589e+02, 3.150000e+02, 2.449805e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 8.640000e+04, 2.461719e+02, 3.150000e+02, 8.211636e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 9.720000e+04, 2.430469e+02, 3.150000e+02, 1.277781e-08, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.080000e+05, 2.407780e+02, 3.150000e+02, 6.120862e-08, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.188000e+05, 2.425065e+02, 3.150000e+02, 1.276608e-07, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.296000e+05, 2.476107e+02, 3.150000e+02, 1.270539e-07, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.404000e+05, 2.517969e+02, 3.150000e+02, 1.106738e-08, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.512000e+05, 2.488021e+02, 3.150000e+02, 3.404337e-07, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.620000e+05, 2.400065e+02, 3.150000e+02, 4.086589e-10, 0.000000e+00, 5.000000e-04
0.000000e+00, 1.728000e+05, 2.406836e+02, 3.150000e+02, 2.878343e-10, 0.000000e+00, 5.000000e-04
